layers	GCF_900698845_1	GCF_005080825_1	GCF_005082825_1	GCF_900698905_1	GCF_005083565_1	GCF_009068925_1	GCF_900698915_1	GCF_005081185_1	GCF_900698975_1	GCF_005081705_1	GCF_900699035_1	GCF_005080885_1	GCF_900698895_1	GCF_009069125_1	GCF_005082365_1	GCF_900698945_1	GCF_005080845_1	GCF_900560745_1	GCF_005083345_1	GCF_005080725_1	GCF_900698865_1	GCF_005083105_1	GCF_900699025_1	GCF_005081945_1	GCF_005080745_1	GCF_005080765_1
GCF_005082825_1	0.171877265902422	0.248938209931458	1.0	0.187597032143447	0.76981507028091	0.634340195971658	0.21230328931558	0.798979561311554	0.175580089469399	0.76752580485543	0.199432159275136	0.682984057911929	0.210947071704458	0.675887709639713	0.737269184948415	0.200031185882216	0.718108421458321	0.178571949952326	0.66371619890998	0.217148593904772	0.180292748981765	0.677425182833876	0.178119618391398	0.769729734625836	0.316282826956468	0.217890349436287
GCF_005083105_1	0.17656536661804	0.272514522542946	0.686696685519294	0.188362930935035	0.692944289265377	0.793607631203234	0.220150230308111	0.656249912199728	0.181701342638482	0.688306199212798	0.207505706942435	0.625370776497919	0.212543921394239	0.8360019249546	0.66558144676553	0.19991487905774	0.745761463146691	0.179944057230579	0.821210134225475	0.231095146531988	0.183616310590489	1.0	0.170900902332311	0.6978437203184	0.313792310980624	0.230734874806832
GCF_005083345_1	0.174592948984653	0.253825334590263	0.690312573744395	0.185097798694999	0.691972839382242	0.849664880763741	0.210255180543082	0.654537687834585	0.174441325791233	0.691331957313811	0.201432925828782	0.624011625964441	0.206451075811235	0.849312989931491	0.674677897209973	0.192882985975292	0.745671323195738	0.186957398660075	1.0	0.224925443847328	0.18932431880992	0.824931157902255	0.18064345910423	0.693564981579159	0.31064751430525	0.221084023498733
GCF_005083565_1	0.176399866362039	0.268575656465077	0.769024793211436	0.193682965944156	1.0	0.647566151821097	0.21641469683801	0.728176795109931	0.18193578730667	0.787191956916684	0.205144351860695	0.719068715480949	0.212698404967713	0.690074220089794	0.759372404388644	0.205390625499286	0.711296312423379	0.177393554680377	0.672510578042085	0.231667540841433	0.189133256536138	0.683708726190248	0.176983145361241	0.771801747642101	0.322988803750366	0.237152045056892
GCF_009068925_1	0.173247414919804	0.239403740104679	0.683693589218236	0.183601466757588	0.686553101440638	1.0	0.21166699895433	0.648122378070463	0.175417725285584	0.682132577218727	0.201924896462653	0.613344751828674	0.210194003292848	0.847521223441843	0.67080189995308	0.197579760145528	0.736170209174342	0.180746029496054	0.867215811506174	0.218446707397115	0.171718758127683	0.813460925547745	0.165337833818458	0.68194728999798	0.303071232329039	0.213873343617228
GCF_009069125_1	0.186356529833129	0.270443412175496	0.71194045099365	0.196996995611934	0.716343099253321	0.835952122217308	0.220066974473352	0.678168934048845	0.188763284345706	0.709303418024819	0.210525198605064	0.635878330001236	0.217324878588106	1.0	0.687702944309252	0.21093921672553	0.76627236456745	0.193639317709061	0.859222576794306	0.234635082136678	0.190086718675705	0.843202358860317	0.179909631312311	0.708843622349738	0.329067587594845	0.240906088280459
GCF_900560745_1	0.610039673568875	0.239117009890738	0.248980112571268	0.630417883485951	0.258329411437986	0.24401862073335	0.668805351881356	0.240925945390792	0.618432175552562	0.252126861758469	0.654600725679586	0.269123418048055	0.666683596505562	0.264386534642405	0.262158535767832	0.643450237776167	0.251706872884805	1.0	0.261195803453198	0.218594839843554	0.597198567760006	0.265202224383594	0.608510831162446	0.25284676103642	0.21524343045576	0.215975854066138
GCF_900698845_1	1.0	0.241333850954999	0.23699698972725	0.686208460640341	0.248115280899705	0.223722035510858	0.680152539930042	0.22997096763864	0.925468386588255	0.235372722963254	0.672693937774133	0.240704324384871	0.675131833392192	0.243238974340061	0.231294070264652	0.69519757849924	0.23797259289379	0.604971111673596	0.245812983946153	0.22052110816121	0.664010304225474	0.245460585155477	0.84846736812085	0.242610763246301	0.222247186816602	0.198217950675378
GCF_900698865_1	0.681209632408399	0.257233051392941	0.254556257306999	0.771769681203446	0.277270048687475	0.241678935505459	0.709888407996397	0.260966196320273	0.681682310547687	0.254171615751691	0.698600007622533	0.272248628578471	0.7045817504303	0.270803508483087	0.270319679006106	0.787060757998717	0.258042123096668	0.623373870818586	0.266861479689402	0.231872658967815	1.0	0.273976937944976	0.682117824621265	0.269465906565287	0.230096558400116	0.219182297624912
GCF_900698895_1	0.695092519046961	0.295752864343538	0.307908441759295	0.71526419821759	0.305435873037839	0.278979374916413	0.935598803394707	0.297793094975573	0.701120596350328	0.288573079641234	0.850011033945744	0.305327269432842	1.0	0.297063131302287	0.30071724673772	0.733149071347497	0.29046925733275	0.684102445773479	0.298651180203715	0.25854536494144	0.709531117450999	0.302626097487376	0.68827508839051	0.298985099802396	0.270516688871614	0.259976379528585
GCF_900698905_1	0.705925083679606	0.256565969255628	0.267366241870951	1.0	0.28973261434976	0.258691751266691	0.719514869269756	0.259947034708298	0.712802737245965	0.264153119947869	0.712852844138158	0.27302816387145	0.723917513856194	0.278517719403254	0.279246669752325	0.843324477039673	0.26544505363914	0.649073022062746	0.267130218118406	0.243188699601754	0.771627908934497	0.281905825274972	0.705005774352845	0.274778306505476	0.235077347417135	0.225164776233937
GCF_900698915_1	0.691360854337461	0.301350822785575	0.318409356081233	0.718168260779042	0.323276312636222	0.292005607477978	1.0	0.30723072669046	0.701804110721621	0.297569449242475	0.849434316824825	0.313684658330137	0.934937108428126	0.320179079230942	0.303434790674576	0.730319140936176	0.294897790815969	0.680939988215416	0.297134481573642	0.2692824554903	0.704073442151915	0.325893056768788	0.687901708032256	0.306258021166472	0.269121628902152	0.259212651189311
GCF_900698945_1	0.704439054957437	0.269929907312475	0.276890696452306	0.837325427301886	0.288236648941405	0.276073847750734	0.726738979012247	0.276023050393847	0.719669550218295	0.274592235025403	0.71954124509227	0.28424561109952	0.728559420995842	0.294617064652902	0.280939816761505	1.0	0.264930269553835	0.650604397216224	0.276203495343177	0.24423091589037	0.780158430708853	0.291495697900299	0.712727872562043	0.279128498703886	0.223562232727296	0.233593201497354
GCF_900698975_1	0.923140070374685	0.24030820237402	0.24881125613181	0.684953289934798	0.240015375839126	0.231198362282738	0.678904397080764	0.248623954492949	1.0	0.230392057593099	0.665430598110862	0.258099188547823	0.674366808112581	0.258514688781211	0.242633622490009	0.696952721304021	0.247125001607756	0.603328078273211	0.250307487877222	0.220196677827917	0.660421673214887	0.259959889269917	0.850197192115687	0.244673593618167	0.210257784227696	0.206658307030713
GCF_900699025_1	0.841563714654425	0.231034170852846	0.245471407472333	0.67863616953763	0.242822860931565	0.218751668632567	0.67055430642225	0.237454891499782	0.846309218400727	0.228031784002617	0.660233831688049	0.240812362322772	0.666592623959638	0.242568599374562	0.243069032384904	0.691359629005407	0.235697551176479	0.59718153993384	0.23832150222624	0.205958307647891	0.655245629519596	0.247011730738599	1.0	0.237223285596208	0.215939306089861	0.20017391568745
GCF_900699035_1	0.6833865258903	0.290176804262945	0.285710070945666	0.708833858228762	0.300495933560024	0.273750965549672	0.849140701204165	0.272714719874036	0.691669770001803	0.281121755404719	1.0	0.288837278280433	0.842173599810931	0.297286796545881	0.289953906272738	0.719007252517429	0.284011952090451	0.663470812688962	0.290068494898637	0.268103394437585	0.6912152695285	0.291658349405526	0.686220864187528	0.286309227339411	0.266758097463375	0.242769023995367
